"iris_id","year","dist_to_bike","T2021"
"751114101",2014,108.911265508722,0
"751114103",2014,134.655274180579,0
"751114214",2014,41.8515288825437,0
"751114410",2014,173.675427578587,0
"751124504",2014,4.14565596430022,0
"751124608",2014,65.9334192383162,0
"751134902",2014,100.561463562333,0
"751134903",2014,133.95090929752,0
"751135009",2014,55.8263104471993,0
"751135014",2014,219.212810655665,0
"751135018",2014,148.273317157094,0
"751135026",2014,16.5329188830934,0
"751135027",2014,30.5867734067912,0
"751135029",2014,17.3686096395823,0
"751135103",2014,121.465476696168,0
"751135104",2014,125.48826577649,0
"751135109",2014,41.9860710946916,0
"751135113",2014,31.2534716189872,0
"751135119",2014,132.451954565819,0
"751135201",2014,65.9739740535638,0
"751135206",2014,218.852648205035,0
"751145512",2014,132.080757537258,0
"751145608",2014,195.288293099904,0
"751145614",2014,12.7921678846892,0
"751145616",2014,38.6031080056403,0
"751145623",2014,251.898733412911,0
"751155703",2014,151.127124024885,0
"751155712",2014,246.287946269699,0
"751155722",2014,98.9778953251698,0
"751155805",2014,189.991350210488,0
"751155812",2014,67.687045590721,0
"751155813",2014,115.88039292325,0
"751155915",2014,13.4152510761096,0
"751156001",2014,141.622753755457,0
"751156006",2014,92.8014842003273,0
"751166113",2014,339.741919562095,0
"751166116",2014,201.938380226238,0
"751166203",2014,298.510762410875,0
"751166208",2014,288.032004299835,0
"751166217",2014,30.6859425601562,0
"751166401",2014,0.878442567712075,0
"751176502",2014,476.723669818964,0
"751176503",2014,273.690771607874,0
"751176509",2014,99.1441176847358,0
"751176601",2014,55.4047520258302,0
"751176810",2014,114.2371235234,0
"751186905",2014,19.224193104878,0
"751186908",2014,61.8970471635112,0
"751187008",2014,6.93879733970171,0
"751187014",2014,35.0259282544858,0
"751187017",2014,84.0918427185924,0
"751187204",2014,16.5592657760994,0
"751187205",2014,151.304796922002,0
"751197304",2014,32.2510936640782,0
"751197305",2014,47.2562208083954,0
"751197307",2014,65.8463599235931,0
"751197501",2014,90.0814859435292,0
"751197513",2014,101.946668132513,0
"751197514",2014,165.96141250861,0
"751197517",2014,129.515119258188,0
"751197602",2014,9.55541627013624,0
"751197608",2014,75.9971494864053,0
"751207705",2014,71.9092107546315,0
"751207712",2014,96.2755984499973,0
"751207801",2014,32.3715384915249,0
"751207805",2014,57.0534401503852,0
"751207808",2014,128.235027371283,0
"751207914",2014,90.1080239550888,0
"751208011",2014,68.0037723456894,0
"751208018",2014,17.2903364230569,0
"751208020",2014,71.02695060946,0
"751208023",2014,3.97356977152099,0
"751208024",2014,2.00955530785141,0
"751083003",2014,319.510438507884,0
"751093405",2014,42.0939742884859,0
"751124706",2014,10.8304230880315,0
"751124811",2014,152.694426993835,0
"751166222",2014,117.548491863768,0
"751041499",2014,53.2917161575106,0
"751051899",2014,83.5203576153293,0
"751052099",2014,7.94042885461503,0
"751062205",2014,267.322748513391,0
"751062499",2014,43.8505874169071,0
"751124899",2014,32.2878541257722,0
"751156023",2014,105.589620681888,0
"751197617",2014,170.479191639438,0
"751031102",2014,111.941146756358,0
"751031104",2014,22.2072046970255,0
"751041303",2014,9.98698208886255,0
"751041401",2014,47.8880402897798,0
"751062204",2014,128.063425542086,0
"751072501",2014,168.844831686209,0
"751072704",2014,463.193757103879,0
"751072706",2014,84.5938419695145,0
"751083207",2014,45.8378781207937,0
"751093305",2014,101.645906970454,0
"751093308",2014,59.2310498814404,0
"751093604",2014,29.6076844130512,0
"751093606",2014,48.4612773698896,0
"751103701",2014,36.1924509672191,0
"751103806",2014,32.0973905481563,0
"751114106",2014,53.6360967740011,0
"751114110",2014,0.196909777867382,0
"751114203",2014,101.293199827884,0
"751114211",2014,99.5846391503948,0
"751114320",2014,256.483810785971,0
"751114401",2014,84.6663803333945,0
"751114406",2014,55.4260381444948,0
"751114411",2014,142.292808762639,0
"751114412",2014,71.7536088261692,0
"751114413",2014,208.733798842502,0
"751124506",2014,39.9125928725117,0
"751124507",2014,89.0811969081644,0
"751124610",2014,15.18058041699,0
"751124809",2014,8.47807460221559,0
"751135019",2014,95.9397648424748,0
"751135021",2014,117.226200907721,0
"751135105",2014,169.960939893656,0
"751135117",2014,117.131510416295,0
"751135120",2014,97.9989815135777,0
"751135122",2014,17.3304714350754,0
"751135123",2014,32.4593028664748,0
"751145301",2014,170.967280655678,0
"751145309",2014,103.332784379601,0
"751145405",2014,63.1950609270016,0
"751145501",2014,204.535235209522,0
"751145506",2014,28.0125886561763,0
"751145601",2014,172.56886594165,0
"751145605",2014,63.0198069952217,0
"751145618",2014,0.990635227873239,0
"751155727",2014,191.0716364421,0
"751155808",2014,97.1156440030589,0
"751155809",2014,152.744669719714,0
"751155810",2014,115.890002265418,0
"751155902",2014,20.1123641423599,0
"751155905",2014,16.1775869368152,0
"751155906",2014,83.8152198860832,0
"751155919",2014,93.3947563203933,0
"751156002",2014,138.648987481042,0
"751166103",2014,66.3663813615137,0
"751166115",2014,25.6257732108037,0
"751166126",2014,189.538887710328,0
"751176505",2014,244.742799793868,0
"751176614",2014,9.2725453151547,0
"751176708",2014,84.8084893215163,0
"751176712",2014,112.060075392,0
"751176715",2014,293.231821089989,0
"751176806",2014,108.141452593741,0
"751176807",2014,61.8666539914397,0
"751186901",2014,25.7719022284749,0
"751186902",2014,97.2165588190232,0
"751187010",2014,90.3998098913612,0
"751187023",2014,28.1918387648476,0
"751187107",2014,4.60717749524919,0
"751187202",2014,84.0287995885995,0
"751197306",2014,38.1174738794002,0
"751197314",2014,37.6462864735327,0
"751197315",2014,133.193352492121,0
"751197405",2014,38.1625610615769,0
"751197407",2014,223.72918501888,0
"751197504",2014,153.426603950407,0
"751197512",2014,41.915126842369,0
"751197609",2014,126.647738729772,0
"751197614",2014,87.8922076760281,0
"751207809",2014,34.9352603356266,0
"751208013",2014,57.1270087967047,0
"751041305",2014,37.2723159130195,0
"751041603",2014,23.428039805079,0
"751083101",2014,120.696820702413,0
"751093404",2014,38.2048501010376,0
"751093406",2014,23.1893356961482,0
"751135032",2014,158.13323796078,0
"751155732",2014,111.878681378498,0
"751166412",2014,160.280413083277,0
"751041399",2014,41.4906449032789,0
"751051799",2014,3.57996514561098,0
"751062199",2014,18.2077883497253,0
"751166299",2014,72.0459215231629,0
"751010204",2014,16.4991160146064,0
"751020802",2014,0.531556870634329,0
"751051803",2014,46.0262198021076,0
"751051804",2014,15.9476230884603,0
"751051901",2014,63.5151786180283,0
"751051908",2014,24.0543812312864,0
"751052003",2014,7.62942838848231,0
"751062201",2014,121.290759348972,0
"751072810",2014,23.9623842635719,0
"751072811",2014,22.9225479394241,0
"751083002",2014,115.765033722314,0
"751083203",2014,208.531941689366,0
"751093301",2014,105.706263240018,0
"751093306",2014,5.27941037390547,0
"751093307",2014,95.1637683714851,0
"751093601",2014,113.035985072015,0
"751103805",2014,2.28630818115933,0
"751103904",2014,32.0710920430459,0
"751104002",2014,17.8561068005795,0
"751104005",2014,11.4050447046571,0
"751114107",2014,25.7484319388475,0
"751114111",2014,4.01927309761801,0
"751114204",2014,134.006039733713,0
"751114206",2014,38.3853700959401,0
"751114302",2014,256.604061304496,0
"751114407",2014,25.37457142601,0
"751124601",2014,152.525108376484,0
"751124615",2014,283.29176981251,0
"751134901",2014,124.042489203013,0
"751135011",2014,16.9422586343115,0
"751135016",2014,23.953348198652,0
"751135114",2014,166.84388598941,0
"751135116",2014,153.500748210286,0
"751135204",2014,6.96938581401283,0
"751145310",2014,182.263602371199,0
"751145402",2014,183.237674270975,0
"751145516",2014,87.5106235877051,0
"751145619",2014,56.7836085509554,0
"751155705",2014,241.077898761574,0
"751155707",2014,167.832403133502,0
"751155709",2014,104.130068606654,0
"751155710",2014,140.929571269606,0
"751155730",2014,133.041893904286,0
"751155904",2014,64.2380340014181,0
"751155908",2014,242.895391869046,0
"751156003",2014,121.857887259142,0
"751166104",2014,141.633176577596,0
"751166119",2014,159.275397256331,0
"751166207",2014,123.838457209963,0
"751166309",2014,100.321609585696,0
"751176501",2014,71.7533946328449,0
"751176513",2014,188.991231104972,0
"751176515",2014,81.2853206067325,0
"751176603",2014,85.2113361893914,0
"751176702",2014,11.8192562225867,0
"751176802",2014,12.8358424880575,0
"751186912",2014,69.353805985381,0
"751187005",2014,33.1696517680372,0
"751187024",2014,44.382709553462,0
"751187025",2014,18.0687378514552,0
"751187207",2014,147.91824160355,0
"751187208",2014,123.719293530363,0
"751197301",2014,21.7223045855754,0
"751197310",2014,41.0747700203666,0
"751197503",2014,176.21310123019,0
"751197601",2014,17.4531697130665,0
"751197611",2014,161.917212956734,0
"751197613",2014,98.5588243146381,0
"751197616",2014,206.244231786021,0
"751207701",2014,137.026378195982,0
"751207703",2014,65.9507507028032,0
"751207901",2014,109.287305436237,0
"751207906",2014,47.167985185582,0
"751207907",2014,60.933267584263,0
"751207909",2014,28.0860875398076,0
"751208008",2014,83.9660491754864,0
"751020502",2014,180.440728309238,0
"751083005",2014,123.021591936064,0
"751083108",2014,41.8979263848117,0
"751083209",2014,18.7679345037154,0
"751093401",2014,46.880371789356,0
"751093407",2014,61.0758021773629,0
"751093409",2014,39.2777690334625,0
"751124812",2014,108.352646990024,0
"751155733",2014,85.5715568169896,0
"751155819",2014,61.2962127120992,0
"751155920",2014,12.2811640123626,0
"751051809",2014,292.889383844444,0
"751155999",2014,259.911955256259,0
"751166199",2014,167.311753897003,0
"751166377",2014,57.6688242786676,0
"751010401",2014,82.043411460164,0
"751020801",2014,16.5036578739602,0
"751020803",2014,3.26090021277223,0
"751031203",2014,7.6303909916597,0
"751041403",2014,42.3499652507125,0
"751051802",2014,11.1453714182699,0
"751051806",2014,17.572010424997,0
"751051902",2014,180.193324078389,0
"751051905",2014,55.8102030587059,0
"751051906",2014,160.01086171162,0
"751052001",2014,91.4797075674537,0
"751052004",2014,1.14135957131354,0
"751062101",2014,7.98877414943498,0
"751062301",2014,36.0310605967669,0
"751062306",2014,144.256000551172,0
"751072805",2014,145.670649126503,0
"751082901",2014,217.611070760282,0
"751083205",2014,187.598815044473,0
"751093303",2014,238.36401806942,0
"751093502",2014,14.9823694059462,0
"751103706",2014,30.953485122702,0
"751103707",2014,42.6594342478581,0
"751103709",2014,19.5422149630387,0
"751103803",2014,40.8873062186845,0
"751103804",2014,93.7384480119637,0
"751103908",2014,18.9125918573719,0
"751103909",2014,82.4945828568047,0
"751114105",2014,126.499219283859,0
"751114114",2014,7.64536945002324,0
"751114115",2014,107.982307594749,0
"751114301",2014,82.5127647549626,0
"751114303",2014,148.849614635277,0
"751114304",2014,103.631624855603,0
"751114313",2014,17.3070590495316,0
"751114318",2014,117.166009941652,0
"751114402",2014,85.9106616721628,0
"751124502",2014,63.8732407522925,0
"751124603",2014,12.6050572897014,0
"751124611",2014,73.279202607288,0
"751124614",2014,27.6444930911527,0
"751124705",2014,216.142564305646,0
"751124803",2014,46.9251216511666,0
"751124806",2014,29.5277706561682,0
"751124810",2014,94.7160444768022,0
"751135008",2014,74.1724448852073,0
"751135203",2014,40.5327667404376,0
"751145302",2014,161.665064015584,0
"751145304",2014,189.623492923647,0
"751145406",2014,5.44410697616883,0
"751145502",2014,53.3399634551313,0
"751145510",2014,8.45272854884212,0
"751145515",2014,185.458229915634,0
"751145604",2014,63.9071476577596,0
"751145617",2014,36.7000603722415,0
"751145620",2014,218.639137432193,0
"751155702",2014,102.408164888715,0
"751155721",2014,200.849669142945,0
"751155725",2014,127.21763338789,0
"751155802",2014,146.40605841361,0
"751155911",2014,38.5243664491785,0
"751155912",2014,54.1416561412416,0
"751156014",2014,93.7674486338128,0
"751156015",2014,84.8495284001646,0
"751166105",2014,144.12368099291,0
"751166106",2014,98.9765287902909,0
"751166117",2014,177.914585794978,0
"751166118",2014,205.951093185312,0
"751166127",2014,431.834568194006,0
"751166205",2014,78.2108859287173,0
"751166213",2014,21.1652974962905,0
"751166405",2014,272.466317705641,0
"751166409",2014,42.7708492905449,0
"751176506",2014,86.9448261572589,0
"751176510",2014,0.187311664709768,0
"751176514",2014,143.046398313489,0
"751176607",2014,10.7801815021163,0
"751176613",2014,3.37576813274574,0
"751176714",2014,69.06138143723,0
"751176716",2014,340.312144441585,0
"751176804",2014,34.3205520215075,0
"751176816",2014,19.7255388140058,0
"751186914",2014,235.99410153432,0
"751186915",2014,173.816621440781,0
"751186918",2014,118.189853068235,0
"751186922",2014,96.4550267172571,0
"751187015",2014,81.7412870845245,0
"751187019",2014,9.44605950864708,0
"751187026",2014,149.528508231236,0
"751187102",2014,20.3698494271459,0
"751197311",2014,65.0696813601419,0
"751197313",2014,20.8984932584192,0
"751197615",2014,153.233249607198,0
"751207702",2014,12.4338410377837,0
"751207704",2014,27.0151765790068,0
"751207708",2014,32.6328681273691,0
"751207807",2014,40.9766576148793,0
"751207810",2014,28.71507784105,0
"751207905",2014,403.161189114628,0
"751208002",2014,20.4623449255125,0
"751208006",2014,13.890605261208,0
"751208026",2014,13.0439823970329,0
"751010102",2014,110.099803947909,0
"751020503",2014,72.4668634019993,0
"751082905",2014,136.255274084318,0
"751083107",2014,56.4783583356803,0
"751083208",2014,212.508476391236,0
"751083210",2014,124.44797207058,0
"751093311",2014,80.859191894613,0
"751166410",2014,118.767787504491,0
"751041599",2014,206.662513970368,0
"751124677",2014,65.3690661072246,0
"751010101",2014,25.7771047698233,0
"751020601",2014,47.0969054864796,0
"751030902",2014,112.412892921049,0
"751031201",2014,103.365978092669,0
"751041503",2014,90.1702239341629,0
"751041602",2014,82.6143479485954,0
"751051808",2014,50.5922642071808,0
"751062302",2014,119.863580267754,0
"751072504",2014,218.750331480426,0
"751072602",2014,132.362120664448,0
"751083204",2014,161.769780860962,0
"751093304",2014,122.310917058852,0
"751093501",2014,26.0205755785737,0
"751093602",2014,8.99016175585207,0
"751093607",2014,152.245256134212,0
"751093608",2014,198.755197737507,0
"751103905",2014,11.8851302284217,0
"751114201",2014,21.8260248697931,0
"751114305",2014,126.798712408915,0
"751114314",2014,74.8889272872091,0
"751114403",2014,57.4882451483978,0
"751124505",2014,3.62143876547423,0
"751124704",2014,73.6337844770711,0
"751124804",2014,13.4090318037505,0
"751124807",2014,54.9772995246181,0
"751135003",2014,168.962805414782,0
"751135004",2014,82.5148515814752,0
"751135006",2014,25.014265115579,0
"751135012",2014,90.0752601488639,0
"751135025",2014,2.4312002461193,0
"751135031",2014,60.897100938742,0
"751135207",2014,20.2156042737991,0
"751145403",2014,25.3834174496374,0
"751145513",2014,125.425352416909,0
"751145606",2014,85.0731429079427,0
"751145611",2014,90.5698573772904,0
"751145622",2014,104.02356516296,0
"751155701",2014,165.395749898164,0
"751155714",2014,11.3492186214575,0
"751155716",2014,165.106560543226,0
"751155718",2014,224.660297331453,0
"751155720",2014,48.7529550257,0
"751155729",2014,110.988427680186,0
"751155804",2014,117.529253618184,0
"751155806",2014,148.205615355066,0
"751155811",2014,75.4519310109221,0
"751155903",2014,41.13837179046,0
"751155907",2014,163.523463115242,0
"751155909",2014,99.6679508118502,0
"751166107",2014,260.215256222226,0
"751166111",2014,316.207741772259,0
"751166128",2014,231.711879455262,0
"751166129",2014,145.410916393975,0
"751166130",2014,118.235543148736,0
"751166211",2014,223.652853354312,0
"751166301",2014,78.7435902539509,0
"751166308",2014,53.9467144943167,0
"751166310",2014,87.6792540244306,0
"751166402",2014,260.208977360037,0
"751176605",2014,178.111236723864,0
"751176615",2014,73.1876206355816,0
"751176616",2014,67.331529144417,0
"751176703",2014,26.9406523921635,0
"751176709",2014,119.883171485914,0
"751176710",2014,140.758813049365,0
"751176803",2014,35.4673878844458,0
"751176808",2014,62.377623450206,0
"751176814",2014,27.7154058917167,0
"751186919",2014,60.929731190586,0
"751186921",2014,52.2121234449671,0
"751186924",2014,87.388487462167,0
"751187018",2014,0.475993856331297,0
"751187021",2014,119.258106000234,0
"751187209",2014,162.376712085472,0
"751197312",2014,96.6544511954434,0
"751197316",2014,30.2201166774887,0
"751197507",2014,76.1570151089102,0
"751197508",2014,20.4375412344704,0
"751197511",2014,131.537240413573,0
"751197523",2014,147.314440981068,0
"751197612",2014,108.235735843317,0
"751207706",2014,7.84822098995781,0
"751207913",2014,18.3040156856755,0
"751208016",2014,31.7940878766177,0
"751010206",2014,78.7463572024798,0
"751072507",2014,68.5124298915107,0
"751082906",2014,225.303063135561,0
"751083103",2014,61.592071407291,0
"751124707",2014,162.926234179962,0
"751197318",2014,95.7209591229242,0
"751197525",2014,119.145630001881,0
"751072606",2014,106.60840478653,0
"751082907",2014,183.510889527456,0
"751197388",2014,70.9092686866019,0
"751010301",2014,62.8767213655963,0
"751030904",2014,52.76373093686,0
"751031001",2014,43.9783099148842,0
"751031002",2014,119.190261445053,0
"751041402",2014,4.12887595389242,0
"751041601",2014,14.9085004345083,0
"751062102",2014,66.6859958794227,0
"751062303",2014,7.4320474549422,0
"751072802",2014,53.6993392845145,0
"751093503",2014,27.7558724887012,0
"751093609",2014,67.8359042937431,0
"751103708",2014,2.48503173149613,0
"751103801",2014,7.19302537218432,0
"751103901",2014,109.514813767814,0
"751103903",2014,5.94642931497977,0
"751103907",2014,84.9153590637932,0
"751114113",2014,16.3019097087954,0
"751114202",2014,90.38011703354,0
"751114307",2014,97.7726178821813,0
"751114308",2014,31.2416316122998,0
"751114310",2014,31.8202297172307,0
"751114312",2014,0.932072769724809,0
"751114315",2014,14.1513787432945,0
"751114316",2014,9.15950723831927,0
"751114409",2014,227.6560290504,0
"751124503",2014,55.8006461395944,0
"751124508",2014,13.890751795312,0
"751124514",2014,52.9893759939572,0
"751124703",2014,235.244885939266,0
"751134906",2014,86.5576516021512,0
"751135101",2014,172.275960372348,0
"751135102",2014,18.2320319137977,0
"751135112",2014,25.0086985861483,0
"751135118",2014,120.095999097358,0
"751135202",2014,92.5974271677687,0
"751145504",2014,62.9232202262041,0
"751145505",2014,228.358947849938,0
"751145602",2014,50.9011274080936,0
"751145610",2014,88.2554705417533,0
"751145615",2014,51.4605382893936,0
"751155706",2014,94.3165507721472,0
"751155815",2014,66.9035988004762,0
"751155817",2014,154.401609928144,0
"751156009",2014,82.6404373616742,0
"751156013",2014,88.014353900702,0
"751166101",2014,250.157582085168,0
"751166102",2014,217.12972660969,0
"751166109",2014,140.259882513462,0
"751166122",2014,388.719468486784,0
"751166201",2014,125.262555484078,0
"751166220",2014,120.657848120152,0
"751166221",2014,236.024613483437,0
"751166303",2014,184.548820913714,0
"751166311",2014,166.225964164572,0
"751166403",2014,156.792743359489,0
"751176504",2014,243.451602070951,0
"751176507",2014,110.757769066498,0
"751176512",2014,165.935333777659,0
"751176602",2014,111.332095182878,0
"751176608",2014,82.5296044098795,0
"751176809",2014,2.30636994221966,0
"751176811",2014,28.1088204053649,0
"751176815",2014,7.00682579033144,0
"751186916",2014,101.903332135266,0
"751186925",2014,49.9768205950603,0
"751187001",2014,46.9098406101811,0
"751187012",2014,136.523681600231,0
"751187108",2014,3.86345937287389,0
"751197308",2014,154.458994759255,0
"751197505",2014,153.65546253819,0
"751197506",2014,17.0216456702105,0
"751197510",2014,4.90530502642653,0
"751197521",2014,113.284691660061,0
"751197522",2014,165.251275603023,0
"751197606",2014,34.8471831390814,0
"751197610",2014,89.4138384465661,0
"751207802",2014,57.4320886391826,0
"751207911",2014,15.392528848148,0
"751207916",2014,67.1978929353026,0
"751208001",2014,6.44340817508806,0
"751208010",2014,15.0068999653573,0
"751208015",2014,72.2106388954232,0
"751208021",2014,102.10637567507,0
"751010104",2014,0.765945831542737,0
"751020501",2014,168.347633330929,0
"751020704",2014,15.6355926322832,0
"751072605",2014,118.607466117818,0
"751083006",2014,2.08958337348509,0
"751083106",2014,140.382212686179,0
"751093504",2014,2.04961216361302,0
"751103711",2014,95.2475069827653,0
"751134908",2014,153.814363056296,0
"751156021",2014,119.611414602619,0
"751166223",2014,234.042089301687,0
"751176516",2014,127.400751970748,0
"751010199",2014,48.6151920980468,0
"751041588",2014,27.330577091797,0
"751072812",2014,37.6674778768322,0
"751166277",2014,92.0503838615149,0
"751020701",2014,2.71752011405767,0
"751031202",2014,104.99920717151,0
"751041301",2014,13.6431048752427,0
"751051704",2014,26.7165228491843,0
"751051904",2014,70.2185665456313,0
"751062202",2014,38.7123033156325,0
"751062304",2014,194.195534754227,0
"751062307",2014,56.4013312355188,0
"751062311",2014,105.132113499798,0
"751072809",2014,143.786092207985,0
"751093610",2014,103.463960560489,0
"751103702",2014,16.1180735958356,0
"751103802",2014,26.227398400909,0
"751103902",2014,50.6959479151451,0
"751103906",2014,68.7704128222004,0
"751104007",2014,89.3146369630496,0
"751114104",2014,62.2603408110385,0
"751114112",2014,19.1693321661515,0
"751114408",2014,122.458054008749,0
"751124513",2014,110.830237022139,0
"751124602",2014,93.6179276891608,0
"751124605",2014,12.4935654186787,0
"751124606",2014,46.0059785108125,0
"751124609",2014,122.594202698957,0
"751124613",2014,105.266570642411,0
"751124616",2014,289.712472212614,0
"751124617",2014,265.095219735083,0
"751124618",2014,62.5193456469042,0
"751124622",2014,61.5077186157694,0
"751124801",2014,105.176305596075,0
"751135020",2014,13.807564805087,0
"751135107",2014,76.1901280649299,0
"751135108",2014,146.788011150652,0
"751135115",2014,135.939202758926,0
"751135124",2014,93.4774315925785,0
"751135125",2014,33.9148898468055,0
"751135205",2014,128.244534635306,0
"751145401",2014,7.58720436186591,0
"751145503",2014,173.535710047686,0
"751145603",2014,202.383066054396,0
"751145612",2014,74.0627682215486,0
"751155708",2014,52.2795972837507,0
"751155724",2014,219.133391300233,0
"751155726",2014,334.650530868404,0
"751155801",2014,27.4270957983489,0
"751155803",2014,180.497359584825,0
"751155914",2014,26.9830948851984,0
"751156004",2014,167.62834717238,0
"751156010",2014,43.482780453281,0
"751166110",2014,133.136156511498,0
"751166121",2014,128.670245906227,0
"751166124",2014,67.6781877276491,0
"751166212",2014,73.3148392965884,0
"751166214",2014,235.53630145275,0
"751166302",2014,94.5372357777128,0
"751166304",2014,131.595392286294,0
"751176606",2014,103.875034740565,0
"751176609",2014,36.6920141472099,0
"751176612",2014,138.133682977522,0
"751176704",2014,29.2886353585484,0
"751176706",2014,46.5752906888004,0
"751186907",2014,95.3647797353823,0
"751186920",2014,6.23241159539444,0
"751186928",2014,94.5045413166321,0
"751187016",2014,55.0723806256478,0
"751187104",2014,22.0714518419295,0
"751197303",2014,58.4228836758794,0
"751197317",2014,179.623379489191,0
"751197403",2014,58.9594533199602,0
"751197411",2014,60.2355234638808,0
"751197607",2014,110.444572682467,0
"751207815",2014,2.10819354986175,0
"751207904",2014,119.801178299182,0
"751207915",2014,134.788014956819,0
"751208003",2014,10.7972794329685,0
"751208009",2014,79.8347962976274,0
"751208014",2014,84.8461125433851,0
"751010402",2014,285.593136865256,0
"751020602",2014,66.1051825522865,0
"751041304",2014,1.30908504538285,0
"751051706",2014,231.939072464521,0
"751072707",2014,61.6264649281446,0
"751082903",2014,74.5005192295983,0
"751083004",2014,145.497003803558,0
"751083104",2014,236.021687588467,0
"751083105",2014,105.388330241429,0
"751103712",2014,108.867965706602,0
"751145625",2014,232.736678880577,0
"751156022",2014,124.19375323923,0
