"iris_id","iris_name","area_km2","cycling_length_km","cycling_density_km_per_km2","year","T2021"
"751176805","Épinettes 5",0.0294823231432713,0.645680014884195,21.900581299054,2014,0
"751176813","Épinettes 13",0.0749392683319979,1.4437507476108,19.2656104035425,2014,0
"751176817","Épinettes 17",0.32969413611904,0.475816954560427,1.44320721066336,2014,0
"751186917","Grandes Carrières 17",0.0466329709229708,0.25654806097024,5.50143076652806,2014,0
"751186923","Grandes Carrières 23",0.0684857125838716,0.582437319204409,8.50450841832334,2014,0
"751186927","Grandes Carrières 27",0.0435243173168579,0.545113088659094,12.5243340335624,2014,0
"751187003","Clignancourt 3",0.0405766679510429,0.68422529677295,16.8625303979738,2014,0
"751187004","Clignancourt 4",0.0428764400101761,0.658833264233535,15.3658574283959,2014,0
"751187009","Clignancourt 9",0.0828001873419139,1.44893460468681,17.4991706081969,2014,0
"751187020","Clignancourt 20",0.0420059772357318,1.39555766919196,33.2228354398298,2014,0
"751187022","Clignancourt 22",0.048306635015632,0.794525261755882,16.4475389664127,2014,0
"751187105","Goutte d'Or 5",0.0299764659193698,0.383607079714568,12.7969414655613,2014,0
"751187109","Goutte d'Or 9",0.0469696768272724,2.08568624180766,44.4049519326612,2014,0
"751187206","Chapelle 6",0.0619847723280003,0.241879826986995,3.90224595336185,2014,0
"751197401","Pont de Flandre 1",0.6085055883096,4.09467129251009,6.7290611149273,2014,0
"751197406","Pont de Flandre 6",0.0668281970205622,0.220084455774897,3.29328734856006,2014,0
"751197408","Pont de Flandre 8",0.0563309129840783,0.242300083612009,4.30136972359198,2014,0
"751197509","Amérique 9",0.0297401530715822,0.169920324132989,5.7134986401719,2014,0
"751197515","Amérique 15",0.0406551375293913,0,0,2014,0
"751197516","Amérique 16",0.0448380190657032,8.50977653804747e-05,0.00189789306382552,2014,0
"751197518","Amérique 18",0.0693905995403515,0.845815523129137,12.1891946276856,2014,0
"751197519","Amérique 19",0.300685390321212,7.54087971143837,25.0789694284205,2014,0
"751197520","Amérique 20",0.0856776758865789,0.969488414039864,11.3155311930179,2014,0
"751207711","Belleville 11",0.0723453244401698,1.00226980849591,13.8539679827519,2014,0
"751207714","Belleville 14",0.0570240511321286,0.078233458056865,1.3719379192403,2014,0
"751207803","Saint-Fargeau 3",0.0347938601752415,0.276360456736119,7.94279379592296,2014,0
"751207804","Saint-Fargeau 4",0.0347341574406214,0.268126006685338,7.71937557845485,2014,0
"751207811","Saint-Fargeau 11",0.0326649329235074,0.429723540361395,13.1555004679695,2014,0
"751207903","Père Lachaise 3",0.0458826892848999,0.0764367951087125,1.66591793768,2014,0
"751208004","Charonne 4",0.053193912332359,0.738895368191121,13.8906001794802,2014,0
"751208012","Charonne 12",0.0820259777690862,2.07593912117914,25.3083130203359,2014,0
"751010205","Les Halles 5",0.0684227821146825,1.14511764452597,16.7359117699519,2014,0
"751010302","Palais Royal 2",0.0361104559977621,0.13171144685443,3.64746008365534,2014,0
"751010303","Palais Royal 3",0.039237919009818,0.74075230108558,18.8784808108766,2014,0
"751052005","Sorbonne 5",0.074068540474462,0.630155868676589,8.50773978587926,2014,0
"751072508","Saint-Thomas d'Aquin 8",0.0310660144402511,0.325266354571184,10.4701668505552,2014,0
"751082904","Champs Élysées 4",0.0673941567753377,0.866821869726597,12.8619736665925,2014,0
"751083102","Madeleine 2",0.101377583799673,0.181530893020112,1.79064134512048,2014,0
"751093408","Chaussée d'Antin 8",0.0820853860033591,1.16952524006693,14.2476669357329,2014,0
"751145407","Parc de Montsouris 7",0.138129589173184,0.523601270134301,3.79065248270463,2014,0
"751166131","Auteuil 31",0.369068742204943,0.295905246004944,0.801761872970075,2014,0
"751166411","Chaillot 11",0.0351462880558358,0.186848215080049,5.31630011064636,2014,0
"751197413","Pont de Flandre 13",0.283151206025279,2.8784458390121,10.1657551787193,2014,0
"751010105","Tuileries",0.244508313545707,0.195937832165513,0.801354478807468,2014,0
"751072899","Seine et Berges 3",0.207750615779612,5.26904776136551,25.3623689229161,2014,0
"751082999","Seine et Berges",0.115883626222294,0.880009097105203,7.59390369280575,2014,0
"751103988","Canal Saint-Martin 1",0.0303559069981237,0.0675483975298944,2.22521427325725,2014,0
"751010202","Les Halles 2",0.0696995044944648,1.72550749088252,24.7563810302203,2014,0
"751010203","Les Halles 3",0.0889434454755738,1.90267693113099,21.3919858957287,2014,0
"751031003","Enfants Rouges 3",0.0670319492125037,0.954698842317284,14.2424448868511,2014,0
"751031101","Les Archives 1",0.0771164407289811,0.335452247428923,4.34994463253096,2014,0
"751041404","Saint-Gervais 4",0.0500153218667869,1.15186762797471,23.0302952171867,2014,0
"751041504","Arsenal 4",0.0982016069496442,0.711214893926272,7.24239567984838,2014,0
"751051702","Saint-Victor 2",0.0487160215848542,0.570682128003484,11.7144649632249,2014,0
"751051705","Saint-Victor 5",0.0674062830941361,1.83926212893636,27.2862119747464,2014,0
"751051805","Jardin des Plantes 5",0.109867682546519,0.198198538817675,1.80397487435631,2014,0
"751051807","Jardin des Plantes 7",0.0618300052060275,1.37101281914616,22.1739075482483,2014,0
"751051907","Val de Grâce 7",0.121268313183453,1.33232410062884,10.9865806297918,2014,0
"751052002","Sorbonne 2",0.0642919029213618,0.799880826106397,12.4413929244677,2014,0
"751062309","Notre-Dame des Champs 9",0.0802299387063572,1.38576848458581,17.2724609656969,2014,0
"751062310","Notre-Dame des Champs 10",0.074569667215152,0.420351368211214,5.63702888734096,2014,0
"751072502","Saint-Thomas d'Aquin 2",0.0731707071822505,0.61818277915066,8.44850081345963,2014,0
"751072503","Saint-Thomas d'Aquin 3",0.186143802985754,0.281696744676255,1.5133286209792,2014,0
"751072506","Saint-Thomas d'Aquin 6",0.153974852204335,2.43397854962337,15.8076368626307,2014,0
"751072806","Gros Caillou 6",0.109219014255439,1.07572158498771,9.8492152883914,2014,0
"751072807","Gros Caillou 7",0.107203568535153,2.28094720801505,21.2767843382667,2014,0
"751083202","Europe 2",0.0919716663080784,0.630904529485818,6.85977056643152,2014,0
"751093309","Saint-Georges 9",0.0403648474762705,0.174372019306751,4.31989788662672,2014,0
"751103703","Saint-Vincent de Paul 3",0.0692345022470507,0.687260385652046,9.92655920598204,2014,0
"751104003","Hôpital Saint-Louis 3",0.0469910039026515,0.667296141367118,14.2005083089843,2014,0
"751114101","Folie Méricourt 1",0.0491766128204547,0.835263153046615,16.9849671447724,2014,0
"751114103","Folie Méricourt 3",0.0399176004549423,0.162948409809775,4.08211936470745,2014,0
"751114214","Saint-Ambroise 14",0.0387174256158535,0.652644084204014,16.8565981292098,2014,0
"751114410","Sainte-Marguerite 10",0.0992986338348009,0.378185633460907,3.80856834435485,2014,0
"751124504","Bel-Air 4",0.0618417580181131,0.711330094883152,11.5024235674996,2014,0
"751124608","Picpus 8",0.0571946602096647,1.21829088511427,21.300780189064,2014,0
"751134902","Salpêtrière 2",0.0679353749179364,0.365707747727051,5.38317111179284,2014,0
"751134903","Salpêtrière 3",0.0907685090538515,0.282270721621523,3.10978691358758,2014,0
"751135009","Gare 9",0.0706539757715371,1.08746418221767,15.3914082023357,2014,0
"751135014","Gare 14",0.101336501821517,0,0,2014,0
"751135018","Gare 18",0.179503485912895,3.47242862365364,19.3446305847156,2014,0
"751135026","Gare 26",0.0367341924220145,0.538404155089488,14.6567576307143,2014,0
"751135027","Gare 27",0.0958216029893662,1.662555113516,17.3505249510437,2014,0
"751135029","Gare 29",0.114249094639055,3.13814323221888,27.4675544881399,2014,0
"751135103","Maison Blanche 3",0.0588243965917907,0.97501322568017,16.5749804871987,2014,0
"751135104","Maison Blanche 4",0.0494392747120049,0.00349362373414127,0.0706649471395449,2014,0
"751135109","Maison Blanche 9",0.0912606388144104,1.40320540101719,15.3758007750831,2014,0
"751135113","Maison Blanche 13",0.0522001472730866,0.790873146444123,15.1507838149698,2014,0
"751135119","Maison Blanche 19",0.049900968202465,0.30923507436621,6.1969754396656,2014,0
"751135201","Croulebarbe 1",0.129007396286832,2.23103331619223,17.2938403565002,2014,0
"751135206","Croulebarbe 6",0.122122022669002,0.529687214486085,4.33736031314961,2014,0
"751145512","Petit Montrouge 12",0.0618214146427218,0.657423515119445,10.6342360316215,2014,0
"751145608","Plaisance 8",0.048452918386418,0.00343959934051252,0.0709884864536185,2014,0
"751145614","Plaisance 14",0.0393322764340849,0.92561630269865,23.5332502111808,2014,0
"751145616","Plaisance 16",0.0580838891923713,0.893487940435019,15.3827154630749,2014,0
"751145623","Plaisance 23",0.080543875525677,0.0669468780955516,0.831185210031386,2014,0
"751155703","Saint-Lambert 3",0.0998813285606871,0.245553894062697,2.45845642625289,2014,0
"751155712","Saint-Lambert 12",0.0403969916658908,0,0,2014,0
"751155722","Saint-Lambert 22",0.0819103878693577,0.340331771591616,4.15492809208064,2014,0
"751155805","Necker 5",0.0455078056560403,0,0,2014,0
"751155812","Necker 12",0.0760808482824474,0.619399864295594,8.14133751500896,2014,0
"751155813","Necker 13",0.0629935948833887,0.131192668755809,2.0826350520028,2014,0
"751155915","Grenelle 15",0.0610371806572419,1.64947669253046,27.0241297971018,2014,0
"751156001","Javel 1",0.842156783658268,6.0744906998064,7.21301640939025,2014,0
"751156006","Javel 6",0.0456872327449163,0.200591485122502,4.39053698529864,2014,0
"751166113","Auteuil 13",0.108790554610633,0.0971668146330284,0.893154878939566,2014,0
"751166116","Auteuil 16",0.131767105890455,0.334163262359474,2.53601428141922,2014,0
"751166203","Muette 3",0.0549309647920379,0,0,2014,0
"751166208","Muette 8",0.105725065828792,0.265501852916811,2.51124793194036,2014,0
"751166217","Muette 17",0.0770904346115438,0.84933734146372,11.017415399764,2014,0
"751166401","Chaillot 1",0.146802012516971,1.72172314893767,11.7281985404569,2014,0
"751176502","Ternes 2",0.0660779034262097,0,0,2014,0
"751176503","Ternes 3",0.0558319718042856,0,0,2014,0
"751176509","Ternes 9",0.050841022465771,0.191892450909872,3.77436254432264,2014,0
"751176601","Plaine Monceau 1",0.0669856743921155,1.05865683075334,15.8042274017613,2014,0
"751176810","Épinettes 10",0.04482858842991,0.135212138083673,3.01620333852535,2014,0
"751186905","Grandes Carrières 5",0.0500365632544321,0.761555021246146,15.219970591779,2014,0
"751186908","Grandes Carrières 8",0.0421733879810096,0.857685976798045,20.3371371819655,2014,0
"751187008","Clignancourt 8",0.0500220425969264,0.990107133272808,19.7934166993342,2014,0
"751187014","Clignancourt 14",0.0184786156374769,0.123182280559589,6.6662071973487,2014,0
"751187017","Clignancourt 17",0.0766642170843508,1.5617707395379,20.3715735832734,2014,0
"751187204","Chapelle 4",0.0497211479760298,1.84776448154331,37.1625466578949,2014,0
"751187205","Chapelle 5",0.0727884077111728,0.721106640001632,9.90688850981617,2014,0
"751197304","Villette 4",0.0622780310506626,0.906844182793826,14.56122114805,2014,0
"751197305","Villette 5",0.07077506165959,0.621130872164835,8.77612618908503,2014,0
"751197307","Villette 7",0.0623689314820198,1.03761882479743,16.6367901476165,2014,0
"751197501","Amérique 1",0.054015153694466,0.199919135073049,3.70116756871379,2014,0
"751197513","Amérique 13",0.11272549258037,0.89893052265907,7.97450959922094,2014,0
"751197514","Amérique 14",0.155923575084763,0.0013190980955081,0.00845990155620161,2014,0
"751197517","Amérique 17",0.0622657558103587,0.72592188359838,11.658444905243,2014,0
"751197602","Combat 2",0.126645946032951,1.93109169780764,15.2479550928951,2014,0
"751197608","Combat 8",0.06423206652823,1.33907539684319,20.8474593644696,2014,0
"751207705","Belleville 5",0.0452647021298994,0.220594997976234,4.87344415397183,2014,0
"751207712","Belleville 12",0.0683215116554298,0.141124090326361,2.06558793719468,2014,0
"751207801","Saint-Fargeau 1",0.467053766862021,6.45917976794022,13.8296278206625,2014,0
"751207805","Saint-Fargeau 5",0.0776847663790349,1.54821625160288,19.9294703938339,2014,0
"751207808","Saint-Fargeau 8",0.0655877920910253,0.0834623673171927,1.27252899749027,2014,0
"751207914","Père Lachaise 14",0.044813667122836,0.453063679227388,10.1099443164408,2014,0
"751208011","Charonne 11",0.0305928604789206,0.725867345062799,23.7266909239476,2014,0
"751208018","Charonne 18",0.0450798942837575,1.64065346587134,36.3943503404017,2014,0
"751208020","Charonne 20",0.0574254188908628,0.963209765775862,16.773230119687,2014,0
"751208023","Charonne 23",0.0798319050085299,1.73297852366118,21.707843793481,2014,0
"751208024","Charonne 24",0.0626290451694245,1.31516080131678,20.9992152644032,2014,0
"751083003","Faubourg du Roule 3",0.0972992447206515,0.248506918867411,2.55404776862226,2014,0
"751093405","Chaussée d'Antin 5",0.0445003878304399,0.245037558846467,5.50641400655058,2014,0
"751124706","Bercy 6",0.0907339101130459,0.783998631982759,8.64063535899611,2014,0
"751124811","Quinze-Vingts 11",0.115212853341188,0.637457248810437,5.53286573784168,2014,0
"751166222","Muette 22",0.047936138578527,0.0068939207773742,0.143814687244382,2014,0
"751041499","Seine et Berges 2",0.0434554091468712,0.624701406412782,14.3756880599469,2014,0
"751051899","Seine et Berges 2",0.0536833971625052,0.612342248420139,11.4065480350753,2014,0
"751052099","Seine et Berges 3",0.0146425933616934,0.31033580941151,21.1940468293945,2014,0
"751062205","Jardin du Luxembourg",0.287122728359794,0.602776807457918,2.09936987887137,2014,0
"751062499","Seine et Berges 2",0.0291987490998294,0.322505320053104,11.0451759063538,2014,0
"751124899","Seine et Berges",0.125874822763647,2.98470329135738,23.711678204002,2014,0
"751156023","Jardin Citroën-Cévennes",0.142702497471012,0.210069424262366,1.4720795219792,2014,0
"751197617","Buttes Chaumont",0.279401988834959,0.586693784206111,2.09981964213099,2014,0
"751031102","Les Archives 2",0.0596998293951681,0.438038282143433,7.33734562696902,2014,0
"751031104","Les Archives 4",0.114193632146375,0.567749668720506,4.97181548611011,2014,0
"751041303","Saint-Merri 3",0.0483617260716917,2.03105177596637,41.997090280763,2014,0
"751041401","Saint-Gervais 1",0.180421445065349,3.40843193177266,18.8915011213779,2014,0
"751062204","Odéon 4",0.122163171318906,0.463380526334077,3.79312784148693,2014,0
"751072501","Saint-Thomas d'Aquin 1",0.0957893543254287,0.662202457870106,6.91311119626489,2014,0
"751072704","École Militaire 4",0.090831692391386,0,0,2014,0
"751072706","École Militaire 6",0.1111106070025,0.553050781292744,4.97747961434769,2014,0
"751083207","Europe 7",0.0706991963678591,0.59950988531449,8.47972701408294,2014,0
"751093305","Saint-Georges 5",0.0963164059322969,0.5571788476442,5.78487997191106,2014,0
"751093308","Saint-Georges 8",0.0538379192134146,1.19422509039971,22.1818582116031,2014,0
"751093604","Rochechouart 4",0.0369728997464878,0.60809055160689,16.4469261479729,2014,0
"751093606","Rochechouart 6",0.0439525555709459,0.206464474877681,4.69743959584823,2014,0
"751103701","Saint-Vincent de Paul 1",0.0486061071084933,1.35920690998839,27.9637064320852,2014,0
"751103806","Porte Saint-Denis 6",0.133590121698552,1.21519637287385,9.09645382026039,2014,0
"751114106","Folie Méricourt 6",0.0709306874674862,0.868280777745609,12.2412570460933,2014,0
"751114110","Folie Méricourt 10",0.0281042111212957,0.468102337858021,16.6559500936613,2014,0
"751114203","Saint-Ambroise 3",0.0543818482904385,0.0597785203860976,1.09923664357337,2014,0
"751114211","Saint-Ambroise 11",0.039699467180848,0.146506050089684,3.69037824669752,2014,0
"751114320","Roquette 20",0.0494322319919276,0.123584965586528,2.50008871957694,2014,0
"751114401","Sainte-Marguerite 1",0.0703545797144756,0.596589909963701,8.47975941843272,2014,0
"751114406","Sainte-Marguerite 6",0.0842009157524147,0.882003890478986,10.4749916624712,2014,0
"751114411","Sainte-Marguerite 11",0.116572647961114,0.623477088158074,5.34839946645161,2014,0
"751114412","Sainte-Marguerite 12",0.0539064352456526,0.196037369054952,3.63662275499403,2014,0
"751114413","Sainte-Marguerite 13",0.0558483774393874,0,0,2014,0
"751124506","Bel-Air 6",0.0477083287288797,0.799523318945833,16.7585690014299,2014,0
"751124507","Bel-Air 7",0.0518192112637895,0.666536589066445,12.8627312691695,2014,0
"751124610","Picpus 10",0.0420850017736465,0.631636949218223,15.0085998003629,2014,0
"751124809","Quinze-Vingts 9",0.0610585196912447,1.32814914022626,21.7520691124241,2014,0
"751135019","Gare 19",0.0630595322248517,0.0648806199957384,1.02887886583734,2014,0
"751135021","Gare 21",0.0684919466235824,0.551956776755562,8.05871060708791,2014,0
"751135105","Maison Blanche 5",0.0795211618770579,0.197596757968907,2.48483238052278,2014,0
"751135117","Maison Blanche 17",0.0557049193115526,0,0,2014,0
"751135120","Maison Blanche 20",0.0652906267590698,0.587660336999112,9.00068457249843,2014,0
"751135122","Maison Blanche 22",0.104539429391661,1.98967369252452,19.0327583008907,2014,0
"751135123","Maison Blanche 23",0.0536587529968981,1.38347481434495,25.7828357365093,2014,0
"751145301","Montparnasse 1",0.113428231000818,0.515731087820634,4.54676127160013,2014,0
"751145309","Montparnasse 9",0.0618574381004181,0.459158650357361,7.42285268284101,2014,0
"751145405","Parc de Montsouris 5",0.0847529893282209,0.673337793996919,7.94470849151172,2014,0
"751145501","Petit Montrouge 1",0.139239721446226,0.855240113141878,6.14221361734174,2014,0
"751145506","Petit Montrouge 6",0.0668548358673996,0.606437449190083,9.07095861237167,2014,0
"751145601","Plaisance 1",0.172640586657904,0.770228509051667,4.46145674063256,2014,0
"751145605","Plaisance 5",0.0728250912430445,0.302971188843806,4.16025828011225,2014,0
"751145618","Plaisance 18",0.106403369862597,2.35567846205972,22.1391339870316,2014,0
"751155727","Saint-Lambert 27",0.0868414414745092,0.00283154869634246,0.0326059614887163,2014,0
"751155808","Necker 8",0.0671976896784263,0.560099359397416,8.33509845469039,2014,0
"751155809","Necker 9",0.0787802402876379,0.143426166430622,1.82058554158952,2014,0
"751155810","Necker 10",0.134426777379317,0.196099043016406,1.45877961846148,2014,0
"751155902","Grenelle 2",0.0414610138942372,0.370889930854178,8.94551039683401,2014,0
"751155905","Grenelle 5",0.0614412113734515,0.723899110829727,11.7819797925163,2014,0
"751155906","Grenelle 6",0.0536352813726477,0.293823935357403,5.47818390875905,2014,0
"751155919","Grenelle 19",0.0560336273634069,0.48947534884484,8.7353857295431,2014,0
"751156002","Javel 2",0.0649544829808081,0.384116747463832,5.91362951156621,2014,0
"751166103","Auteuil 3",0.0467072453152949,0.0770462059967081,1.6495557697015,2014,0
"751166115","Auteuil 15",0.0887759309500933,1.01062321889597,11.3839777074724,2014,0
"751166126","Auteuil 26",0.101464655986899,0.104895398651572,1.03381219431834,2014,0
"751176505","Ternes 5",0.295834949425817,0.837423841346721,2.83071301403728,2014,0
"751176614","Plaine Monceau 14",0.0714094533775728,0.881390751238276,12.3427740943203,2014,0
"751176708","Batignolles 8",0.0376865263688852,0.340841355122574,9.0441170349937,2014,0
"751176712","Batignolles 12",0.0780493951350205,0.894381445111625,11.4591720225942,2014,0
"751176715","Batignolles 15",0.0520633944577008,0,0,2014,0
"751176806","Épinettes 6",0.125961812104223,0.834556852206194,6.62547512031395,2014,0
"751176807","Épinettes 7",0.052405933209892,0.713757516915849,13.619784501445,2014,0
"751186901","Grandes Carrières 1",0.0484527343953144,1.39338610486514,28.757636122181,2014,0
"751186902","Grandes Carrières 2",0.0505713282226678,1.00542676295928,19.881359622044,2014,0
"751187010","Clignancourt 10",0.0370964667825301,0.0209063103136489,0.563566078575827,2014,0
"751187023","Clignancourt 23",0.0344783076308447,0.471206193667212,13.6667437019346,2014,0
"751187107","Goutte d'Or 7",0.039894168233238,0.755478852315163,18.9370749102555,2014,0
"751187202","Chapelle 2",0.0567402898035499,1.02072093129113,17.9893499808538,2014,0
"751197306","Villette 6",0.0646688884305885,0.718610552047612,11.1121525278562,2014,0
"751197314","Villette 14",0.0898481757952522,1.1369998633985,12.6546794449062,2014,0
"751197315","Villette 15",0.0482915031224454,0.24678751557595,5.11037138252268,2014,0
"751197405","Pont de Flandre 5",0.0683163064344673,0.916174813480079,13.4107779137463,2014,0
"751197407","Pont de Flandre 7",0.0612268667815599,0.253385352644984,4.13846675429254,2014,0
"751197504","Amérique 4",0.0553392278440846,0.048428241261885,0.875115955689318,2014,0
"751197512","Amérique 12",0.0355257745624561,0.130913860721856,3.68503888611078,2014,0
"751197609","Combat 9",0.0793415036877562,0.000567598646510432,0.00715386802781281,2014,0
"751197614","Combat 14",0.0571672337213733,0.0348926510512336,0.610361019413612,2014,0
"751207809","Saint-Fargeau 9",0.157839700402591,1.72620049331067,10.9364151661956,2014,0
"751208013","Charonne 13",0.0621632699132881,0.87038840433863,14.001650903383,2014,0
"751041305","Saint-Merri 5",0.00877098736639662,0.219953908549172,25.077439900536,2014,0
"751041603","Notre-Dame 3",0.119355885280966,1.87371611563141,15.6985649364557,2014,0
"751083101","Madeleine 1",0.122218949507382,0.430722012918516,3.52418356281569,2014,0
"751093404","Chaussée d'Antin 4",0.0244437870854899,0.386264833167013,15.8021681262436,2014,0
"751093406","Chaussée d'Antin 6",0.0330784578315033,0.446865469292946,13.5092594572943,2014,0
"751135032","Gare 32",0.260306081055914,1.7622718395748,6.76999873543588,2014,0
"751155732","Saint-Lambert 32",0.310414100603949,1.73280342048914,5.58223166124785,2014,0
"751166412","Chaillot 12",0.101731913719191,0.517576187789434,5.08764820072186,2014,0
"751041399","Seine et Berges 1",0.0297164681287852,0.304333964961274,10.2412562503172,2014,0
"751051799","Seine et Berges 1",0.0960070941576529,0.477575632016279,4.97437857281727,2014,0
"751062199","Seine et Berges 1",0.0403229176000486,0.59221024619462,14.6866913765661,2014,0
"751166299","Seine et Berges 2",0.167895560139106,1.64639705046869,9.80607854731006,2014,0
"751010204","Les Halles 4",0.0663812405741242,2.0960368444003,31.5757407706139,2014,0
"751020802","Bonne Nouvelle 2",0.035561674206054,2.05208398131978,57.7049317034246,2014,0
"751051803","Jardin des Plantes 3",0.0566157436872642,1.02244451965863,18.0593674668736,2014,0
"751051804","Jardin des Plantes 4",0.0727588075944159,1.07905219487826,14.8305370930938,2014,0
"751051901","Val de Grâce 1",0.071397142103778,0.873892322100774,12.2398781849075,2014,0
"751051908","Val de Grâce 8",0.0839738367621208,1.86926346413264,22.2600697575346,2014,0
"751052003","Sorbonne 3",0.0783712366998594,1.5379853168748,19.6243594160045,2014,0
"751062201","Odéon 1",0.124682731650466,1.2410626292784,9.95376515135695,2014,0
